x,y
-1.5005863874345544,-3.004670157068064
-3.959470588235294,-3.970823529411764
-5.313595238095237,-4.94447619047619
-8.620571428571427,-4.029157142857142
-0.8567788461538458,-1.5416634615384623
-4.320761904761905,-4.529000000000001
-8.216456896551719,-0.9752586206896547
