timestamp,x,y,z,orientation_z
2025-12-05T03:13:25.043620,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.058313,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.093745,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.122414,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.163350,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.189336,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.216268,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.260903,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.301226,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.341881,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.368848,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.396733,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.439906,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.471907,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.512770,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.548960,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.573193,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.597613,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.621344,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.648947,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.675184,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.701891,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.787502,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.818069,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.870555,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.898194,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.925769,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.950298,0.000,5.000,1.270,0.000
2025-12-05T03:13:25.973941,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.000608,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.026176,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.052170,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.076912,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.104183,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.138658,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.165714,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.194866,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.228835,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.260516,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.293710,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.329887,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.362232,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.395131,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.426986,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.459412,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.490665,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.522290,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.555955,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.590773,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.624598,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.657436,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.698419,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.750905,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.780297,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.810192,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.840890,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.869030,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.898675,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.930017,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.959661,0.000,5.000,1.270,0.000
2025-12-05T03:13:26.991000,0.000,5.000,1.270,0.000
2025-12-05T03:13:27.022207,0.000,5.000,1.270,0.000
2025-12-05T03:13:27.055041,0.000,5.000,1.270,0.000
2025-12-05T03:13:27.089800,0.000,5.000,1.270,0.000
2025-12-05T03:13:27.126546,0.000,5.000,1.270,0.000
2025-12-05T03:13:27.160877,0.000,5.000,1.270,0.000
2025-12-05T03:13:27.192356,0.000,5.000,1.270,0.000
2025-12-05T03:13:27.223413,0.000,5.000,1.270,0.000
2025-12-05T03:13:27.255782,0.000,5.000,1.270,0.000
2025-12-05T03:13:27.288670,0.000,5.000,1.270,0.000
2025-12-05T03:13:27.318456,0.000,5.000,1.270,0.000
2025-12-05T03:13:27.351785,0.000,5.000,1.270,0.000
2025-12-05T03:13:27.383978,0.000,5.000,1.270,0.000
2025-12-05T03:13:27.417218,0.000,5.000,1.270,0.000
2025-12-05T03:13:27.450611,0.000,5.000,1.270,0.000
2025-12-05T03:13:27.486487,0.000,5.000,1.270,0.000
2025-12-05T03:13:27.521014,0.000,5.000,1.270,0.000
