timestamp,x,y,z,orientation_z
2025-12-04T18:04:12.562519,0.000,5.000,1.270,0.000
2025-12-04T18:04:12.585426,0.000,5.000,1.270,0.000
2025-12-04T18:04:12.620113,0.000,5.000,1.270,0.000
2025-12-04T18:04:12.652630,0.000,5.000,1.270,0.000
2025-12-04T18:04:12.683882,0.000,5.000,1.270,0.000
2025-12-04T18:04:12.715118,0.000,5.000,1.270,0.000
2025-12-04T18:04:12.745870,0.000,5.000,1.270,0.000
2025-12-04T18:04:12.782861,0.000,5.000,1.270,0.000
2025-12-04T18:04:12.811398,0.000,5.000,1.270,0.000
2025-12-04T18:04:12.842128,0.000,5.000,1.270,0.000
2025-12-04T18:04:12.874805,0.000,5.000,1.270,0.000
2025-12-04T18:04:12.905761,0.000,5.000,1.270,0.000
2025-12-04T18:04:12.940749,0.000,5.000,1.270,0.000
2025-12-04T18:04:12.973301,0.000,5.000,1.270,0.000
2025-12-04T18:04:13.007867,0.000,5.000,1.270,0.000
2025-12-04T18:04:13.041643,0.000,5.000,1.270,0.000
2025-12-04T18:04:13.071095,0.000,5.000,1.270,0.000
2025-12-04T18:04:13.102029,0.000,5.000,1.270,0.000
2025-12-04T18:04:13.135265,0.000,5.000,1.270,0.000
2025-12-04T18:04:13.170653,0.000,5.000,1.270,0.000
2025-12-04T18:04:13.198833,0.000,5.000,1.270,0.000
2025-12-04T18:04:13.232473,0.000,5.000,1.270,0.000
2025-12-04T18:04:13.260005,0.000,5.000,1.270,0.000
2025-12-04T18:04:13.292001,0.000,5.000,1.270,0.000
2025-12-04T18:04:13.331183,0.000,5.000,1.270,0.000
2025-12-04T18:04:13.360258,0.000,5.000,1.270,0.000
2025-12-04T18:04:13.393599,0.000,5.000,1.270,0.000
2025-12-04T18:04:13.430806,0.000,5.000,1.270,0.000
2025-12-04T18:04:13.464947,0.000,5.000,1.270,0.000
2025-12-04T18:04:13.495897,0.000,5.000,1.270,0.000
2025-12-04T18:04:13.528699,0.000,5.000,1.270,0.000
2025-12-04T18:04:13.557994,0.000,5.000,1.270,0.000
