timestamp,x,y,z,orientation_z
2025-12-05T06:10:34.406241,0.000,0.000,1.270,0.000
2025-12-05T06:10:34.430283,0.000,0.000,1.270,0.000
2025-12-05T06:10:34.460302,0.000,0.000,1.270,0.000
2025-12-05T06:10:34.491560,0.000,0.000,1.270,0.000
2025-12-05T06:10:34.522444,0.000,0.000,1.270,0.000
2025-12-05T06:10:34.556843,0.000,0.000,1.270,0.000
2025-12-05T06:10:34.590593,0.000,0.000,1.270,0.000
2025-12-05T06:10:34.619815,0.000,0.000,1.270,0.000
2025-12-05T06:10:34.700603,0.000,0.000,1.270,0.000
2025-12-05T06:10:34.720191,0.000,0.000,1.270,0.000
2025-12-05T06:10:34.750555,0.000,0.000,1.270,0.000
2025-12-05T06:10:34.805179,0.000,0.000,1.270,0.000
2025-12-05T06:10:34.836044,0.000,0.000,1.270,0.000
2025-12-05T06:10:34.866143,0.000,0.000,1.270,0.000
2025-12-05T06:10:34.896808,0.000,0.000,1.270,0.000
2025-12-05T06:10:34.923331,0.000,0.000,1.270,0.000
2025-12-05T06:10:34.952290,0.000,0.000,1.270,0.000
2025-12-05T06:10:34.982742,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.015797,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.048770,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.082525,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.114886,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.149059,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.180255,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.214039,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.244512,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.281932,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.305038,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.337343,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.369905,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.400616,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.435850,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.471605,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.508611,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.536441,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.567252,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.599512,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.630152,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.661097,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.695349,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.727341,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.759384,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.790634,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.822702,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.892700,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.931539,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.963435,0.000,0.000,1.270,0.000
2025-12-05T06:10:35.995260,0.000,0.000,1.270,0.000
2025-12-05T06:10:36.025571,0.000,0.000,1.270,0.000
2025-12-05T06:10:36.055650,0.000,0.000,1.270,0.000
2025-12-05T06:10:36.088356,0.000,0.000,1.270,0.000
2025-12-05T06:10:36.120351,0.000,0.000,1.270,0.000
2025-12-05T06:10:36.150426,0.000,0.000,1.270,0.000
2025-12-05T06:10:36.184387,0.000,0.000,1.270,0.000
2025-12-05T06:10:36.219089,0.000,0.000,1.270,0.000
2025-12-05T06:10:36.259355,0.000,0.000,1.270,0.000
2025-12-05T06:10:36.283414,0.000,0.000,1.270,0.000
2025-12-05T06:10:36.316491,0.000,0.000,1.270,0.000
2025-12-05T06:10:36.347183,0.000,0.000,1.270,0.000
2025-12-05T06:10:36.379389,0.000,0.000,1.270,0.000
2025-12-05T06:10:36.413183,0.000,0.000,1.270,0.000
2025-12-05T06:10:36.447647,0.000,0.000,1.270,0.000
2025-12-05T06:10:36.480681,0.000,0.000,1.270,0.000
