x,y
-1.4979685534591198,-3.0069245283018873
-1.5605882352941176,-3.623941176470588
-1.387802158273378,-1.1446870503597124
-2.714722891566267,-1.1152409638554226
-5.655321428571429,-1.8442500000000002
-6.227977777777789,-1.4832444444444417
