x,y
-1.4910909090909088,-2.9976038961038958
-1.2281666666666669,-2.6267777777777774
-1.2426521739130434,-1.9356956521739124
-0.8532380952380952,-1.349095238095238
-1.7404062499999975,-1.1651093750000003
-1.0238559322033927,-4.189466101694924
