timestamp,x,y,z,orientation_z
2025-12-04T06:14:38.214834,0.000,0.000,1.270,0.000
2025-12-04T06:14:38.241844,0.000,0.000,1.270,0.000
2025-12-04T06:14:38.273681,0.000,0.000,1.270,0.000
2025-12-04T06:14:38.302792,0.000,0.000,1.270,0.000
2025-12-04T06:14:38.332075,0.000,0.000,1.270,0.000
2025-12-04T06:14:38.361551,0.000,0.000,1.270,0.000
2025-12-04T06:14:38.392569,0.000,0.000,1.270,0.000
2025-12-04T06:14:38.426874,0.000,0.000,1.270,0.000
2025-12-04T06:14:38.458888,0.000,0.000,1.270,0.000
2025-12-04T06:14:38.497283,0.000,0.000,1.270,0.000
2025-12-04T06:14:38.525645,0.000,0.000,1.270,0.000
2025-12-04T06:14:38.558413,0.000,0.000,1.270,0.000
2025-12-04T06:14:38.589932,0.000,0.000,1.270,0.000
2025-12-04T06:14:38.621533,0.000,0.000,1.270,0.000
2025-12-04T06:14:38.652418,0.000,0.000,1.270,0.000
2025-12-04T06:14:38.683531,0.000,0.000,1.270,0.000
2025-12-04T06:14:38.717978,0.000,0.000,1.270,0.000
2025-12-04T06:14:38.812926,0.000,0.000,1.270,0.000
2025-12-04T06:14:38.937148,0.000,0.000,1.270,0.000
2025-12-04T06:14:38.950364,0.000,0.000,1.270,0.000
2025-12-04T06:14:38.980791,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.013709,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.041541,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.070202,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.098565,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.133359,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.164521,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.194556,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.229027,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.263307,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.295763,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.337401,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.361201,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.394160,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.424682,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.455333,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.488895,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.525115,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.555439,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.587023,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.620672,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.653041,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.683286,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.717645,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.752595,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.781106,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.813012,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.844226,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.880664,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.913667,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.946663,0.000,0.000,1.270,0.000
2025-12-04T06:14:39.980940,0.000,0.000,1.270,0.000
2025-12-04T06:14:40.012699,0.000,0.000,1.270,0.000
2025-12-04T06:14:40.044830,0.000,0.000,1.270,0.000
2025-12-04T06:14:40.075816,0.000,0.000,1.270,0.000
2025-12-04T06:14:40.107727,0.000,0.000,1.270,0.000
2025-12-04T06:14:40.142622,0.000,0.000,1.270,0.000
2025-12-04T06:14:40.178966,0.000,0.000,1.270,0.000
2025-12-04T06:14:40.204029,0.000,0.000,1.270,0.000
2025-12-04T06:14:40.235996,0.000,0.000,1.270,0.000
2025-12-04T06:14:40.268435,0.000,0.000,1.270,0.000
2025-12-04T06:14:40.299863,0.000,0.000,1.270,0.000
2025-12-04T06:14:40.332954,0.000,0.000,1.270,0.000
