timestamp,x,y,z,orientation_z
2025-12-04T19:16:54.040289,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.051629,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.064636,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.076403,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.086440,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.096460,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.105575,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.114878,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.125876,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.136880,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.149076,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.161678,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.175573,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.188414,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.203993,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.219011,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.234686,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.249366,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.265876,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.281047,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.299608,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.316748,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.334677,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.352591,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.369762,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.387862,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.406685,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.422714,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.439304,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.455126,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.469638,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.483093,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.498442,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.514402,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.531749,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.548905,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.567784,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.584984,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.602502,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.620070,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.638223,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.653520,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.669368,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.685282,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.700677,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.714031,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.729337,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.745024,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.771920,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.780453,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.798171,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.815365,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.836584,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.853114,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.869623,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.885851,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.902099,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.922268,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.930445,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.945307,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.959753,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.974978,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:54.990673,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.007863,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.044218,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.056475,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.072512,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.088103,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.103253,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.117375,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.133757,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.145693,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.159876,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.171476,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.184188,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.197092,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.211897,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.226687,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.241656,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.257298,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.274566,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.291776,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.309013,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.326100,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.343529,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.360894,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.378690,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.396272,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.415905,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.429470,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.446442,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.461886,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.478470,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.492642,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.507106,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.522306,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.536917,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.560779,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.578226,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.594402,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.612122,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.628105,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.644650,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.659833,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:55.676193,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:56.014220,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:56.034027,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:56.045324,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:56.059765,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:56.073330,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:56.086418,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:56.095899,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:56.109150,-1.500,-3.000,1.270,0.000
2025-12-04T19:16:56.119041,-1.500,-3.000,1.270,0.000
