x,y
-1.5021184573002757,-3.0009834710743792
-5.09736842105263,-2.1464736842105263
-6.154847826086957,-1.6926195652173923
-8.124941176470587,-4.346294117647058
-8.162028571428571,-3.6465999999999994
-8.31230487804878,-0.4957195121951227
-8.608581081081075,-4.051405405405407
-3.645410000000006,-5.84186
