x,y
-1.481,-3.038766839378237
-0.9197285714285708,-4.2246714285714315
-6.157259259259268,-2.7584907407407404
-0.8975681818181804,-1.404181818181817
-1.6700000000000002,-1.2522857142857124
-2.793304878048784,-1.327865853658538
-2.3113125,-1.4438125
-2.355032258064516,-3.7073548387096764
-2.016037383177571,-3.948514018691596
